flight_id,origin,scheduled_arrival,actual_arrival,airline,status,aircraft_type,departure_delay,arrival_delay,route_distance,query_time,forecast_type,start_time,end_time,winds_symbol,winds_direction,winds_speed,winds_units,visibility,visibility_symbol,significant_weather,turbulence_layers,icing_layers,barometric_pressure,clouds_coverage,clouds_altitude,timestamp,temp_c,dewpoint_c,wind_speed_kt,wind_direction,visibility_mi,altimeter_inhg,flight_category,humidity,cloud_base,cloud_coverage
EJA164-1746420656-sw-561p,Charlottesville-Albemarle,2025-05-05 23:00:00+00:00,2025-05-06 01:47:52+00:00,EJA,Arrived,GLEX ,-1800,10072,123,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
DAL1309-1746245436-fa-461p,Hartsfield-Jackson Intl,2025-05-06 01:00:00+00:00,2025-05-06 01:49:04+00:00,DAL,Arrived / Delayed,B738 ,1140,1920,534,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
ASH6297-1746250872-airline-422p,New Orleans Intl,2025-05-06 01:03:00+00:00,2025-05-06 01:51:17+00:00,ASH,Arrived / Delayed,E75L ,-120,3360,955,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
ASH6165-1746248600-airline-1422p,Savannah/Hilton Head Intl,2025-05-06 00:42:00+00:00,2025-05-06 01:53:11+00:00,ASH,Arrived / Gate Arrival,E75L ,-120,4898,516,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL798-1746234164-fa-594p,Denver Intl,2025-05-06 01:16:00+00:00,2025-05-06 01:54:25+00:00,UAL,Arrived / Delayed,B772 ,-300,2160,1450,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL1385-1746252912-airline-1779p,San Francisco Int'l,2025-05-06 01:07:00+00:00,2025-05-06 01:55:25+00:00,UAL,Arrived / Delayed,B772 ,2160,2760,2415,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
WWI88-1746463471-sw-1987p,Teterboro,2025-05-06 00:43:00+00:00,2025-05-06 01:57:36+00:00,WWI,Arrived,GLF4 ,0,4476,223,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UCA4954-1746250716-airline-955p,Ithaca Tompkins Intl,2025-05-06 00:40:00+00:00,2025-05-06 01:58:05+00:00,UCA,Arrived / Delayed,E145 ,3900,3420,251,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
VJT785-1746460832-sw-1603p,Witham Fld,2025-05-06 01:51:00+00:00,2025-05-06 01:59:59+00:00,VJT,Arrived,GL7T ,237,539,829,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL1635-1746230239-fa-368p,Los Angeles Intl,2025-05-06 01:14:00+00:00,2025-05-06 02:01:00+00:00,UAL,Arrived / Delayed,B753 ,420,3420,2285,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2214-1746250686-airline-1204p,Houston Bush Int'ctl,2025-05-06 01:50:00+00:00,2025-05-06 02:03:43+00:00,UAL,Arrived / Gate Arrival,B38M ,-180,-300,1190,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL1672-1746248493-fa-934p,Norfolk Intl,2025-05-06 00:53:00+00:00,2025-05-06 02:08:00+00:00,UAL,Arrived / Delayed,A319 ,4620,4260,158,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
GJS4422-1746249993-airline-780p,Richmond Intl,2025-05-06 00:53:00+00:00,2025-05-06 02:11:30+00:00,GJS,Arrived / Delayed,CRJ7 ,5100,4560,100,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL1993-1746251127-airline-2021p,Austin-Bergstrom Intl,2025-05-06 01:36:00+00:00,2025-05-06 02:13:00+00:00,UAL,Arrived / Delayed,B737 ,2940,3420,1296,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
EJA910-1746423936-sw-119p,Cincinnati Muni,2025-05-06 01:57:00+00:00,2025-05-06 02:15:42+00:00,EJA,Arrived,C68A ,-1800,1122,374,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
EJA501-1746407721-sw-733p,Van Nuys,2025-05-05 23:14:00+00:00,2025-05-06 02:17:58+00:00,EJA,Arrived,C700 ,3600,11038,2283,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
VXP481-1746254040-airline-540p,Tweed/New Haven,2025-05-06 00:56:00+00:00,2025-05-06 02:27:37+00:00,VXP,Arrived / Delayed,B737 ,2580,5820,290,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
RPA3531-1746248795-airline-1052p,Buffalo Niagara Intl,2025-05-06 00:44:00+00:00,2025-05-06 02:29:36+00:00,RPA,Arrived / Delayed,E75L ,5100,4980,284,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL1451-1746246690-fa-1972p,Orlando Intl,2025-05-06 01:05:00+00:00,2025-05-06 02:31:10+00:00,UAL,Arrived / Delayed,B38M ,3240,4980,760,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
DACEV-1746439489-dlad-228p,Malpensa Int'l,2025-05-06 02:44:33+00:00,2025-05-06 02:33:02+00:00,IFA,Arrived,GLEX ,-410,-691,4216,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
FDY394-1746250844-airline-1283p,Bradford Rgnl,2025-05-06 01:09:00+00:00,2025-05-06 02:34:31+00:00,FDY,Arrived / Gate Arrival,C208 ,5400,5740,236,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2136-1746229525-fa-1885p,Boston Logan Intl,2025-05-06 00:49:00+00:00,2025-05-06 02:35:12+00:00,UAL,Arrived / Delayed,B738 ,6840,6660,413,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2071-1746250686-airline-998p,Bradley Intl,2025-05-06 01:09:00+00:00,2025-05-06 02:38:00+00:00,UAL,Arrived / Delayed,A319 ,5340,5100,325,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
GJS4190-1746250747-airline-1037p,Patrick Leahy Burlington Intl,2025-05-06 01:13:00+00:00,2025-05-06 02:40:55+00:00,GJS,Arrived / Delayed,CRJ7 ,5640,5580,442,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
RPA3466-1746248477-airline-1746p,Toronto Pearson Int'l,2025-05-06 02:18:00+00:00,2025-05-06 02:42:50+00:00,RPA,Arrived / Delayed,E75L ,-240,4980,346,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
ASH6074-1746248477-airline-1651p,Cleveland-Hopkins Intl,2025-05-06 01:14:00+00:00,2025-05-06 02:44:08+00:00,ASH,Arrived / Delayed,E75L ,5580,5520,288,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UCA4235-1746250747-airline-1056p,Albany Intl,2025-05-06 00:38:00+00:00,2025-05-06 02:47:42+00:00,UCA,Arrived / Delayed,E145 ,7200,6900,325,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2634-1746254418-airline-895p,Hartsfield-Jackson Intl,2025-05-06 01:09:00+00:00,2025-05-06 02:49:00+00:00,UAL,Arrived / Delayed,B739 ,5880,6780,534,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UCA4314-1746250747-airline-1141p,Rhode Island T. F. Green International Airport,2025-05-06 00:58:00+00:00,2025-05-06 02:51:58+00:00,UCA,Arrived / Delayed,E145 ,6240,6540,371,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2430-1746250686-airline-1477p,Newark Liberty Intl,2025-05-06 00:41:00+00:00,2025-05-06 02:54:00+00:00,UAL,Arrived / Delayed,B739 ,7560,6780,212,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
GJS4410-1746250747-airline-1227p,Syracuse Hancock Intl,2025-05-05 19:41:00+00:00,2025-05-06 02:56:17+00:00,GJS,Arrived / Delayed,CRJ7 ,24660,25320,297,2025-05-05 18:38:07+00:00,forecast,2025-05-05 18:00:00+00:00,,11006KT,110,6.0,KT,unlimited,P6SM,light rain_showers,,,,broken,1500.0,,,,,,,,,,,
UAL495-1746249331-fa-123p,Nashville Intl,2025-05-06 01:07:00+00:00,2025-05-06 03:00:56+00:00,UAL,Arrived / Delayed,A320 ,1380,6900,542,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
SKW3864-1746248747-airline-2034p,Detroit Metro Wayne Co,2025-05-06 03:01:00+00:00,2025-05-06 03:04:00+00:00,SKW,Arrived / Gate Arrival,E75L ,0,120,383,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL444-1746491973-fa-950p,Cincinnati/Northern Kentucky International Airport,2025-05-06 00:39:00+00:00,2025-05-06 03:06:45+00:00,UAL,Arrived / Delayed,B738 ,10800,8400,387,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UCA4351-1746250747-airline-1172p,Huntsville Intl,2025-05-06 00:36:00+00:00,2025-05-06 03:09:31+00:00,UCA,Arrived / Delayed,E145 ,8460,8100,595,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
SKQ48-1746496547-adhoc-1201p,Burlington/Alamance Rgnl,2025-05-06 02:47:44+00:00,2025-05-06 03:14:20+00:00,SKQ,Arrived,PC12 ,-102,1596,285,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2408-1746244325-fa-137p,Denver Intl,2025-05-06 02:55:00+00:00,2025-05-06 03:22:12+00:00,UAL,Arrived / Gate Arrival,B39M ,60,1140,1450,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
ASH6105-1746248795-airline-1071p,Indianapolis Intl,2025-05-06 01:22:00+00:00,2025-05-06 03:25:17+00:00,ASH,Arrived / Delayed,E75L ,7620,7800,475,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
SWA2687-1746252977-airline-1398p,Denver Intl,2025-05-06 02:22:00+00:00,2025-05-06 03:26:52+00:00,SWA,Arrived / Delayed,B38M ,2040,3240,1450,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
AAL1560-1746250811-airline-297p,Dallas-Fort Worth Intl,2025-05-06 02:37:00+00:00,2025-05-06 03:29:03+00:00,AAL,Arrived / Delayed,B738 ,1500,2400,1171,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
DAL847-1746245439-fa-527p,Salt Lake City Intl,2025-05-06 03:20:00+00:00,2025-05-06 03:31:58+00:00,DAL,Arrived / Gate Arrival,B738 ,-420,660,1825,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
JIA5549-1746247885-airline-564p,Charlotte/Douglas Intl,2025-05-06 03:29:00+00:00,2025-05-06 03:41:27+00:00,JIA,Arrived / Gate Arrival,CRJ9 ,60,-780,322,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
VOS4312-1746483260-fa-1010p,El Salvador Int'l,2025-05-06 03:36:13+00:00,2025-05-06 03:47:15+00:00,VOS,Arrived,A20N ,838,662,1978,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
B655N-1746497919-adhoc-995p,John F Kennedy Intl,2025-05-06 03:38:03+00:00,2025-05-06 03:52:25+00:00,,Arrived,GLF6 ,862,862,228,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2247-1746234170-fa-983p,Houston Bush Int'ctl,2025-05-06 03:28:00+00:00,2025-05-06 04:15:00+00:00,UAL,Arrived / Gate Arrival,B739 ,2340,1320,1190,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL276-1746254418-airline-1002p,Chicago O'Hare Intl,2025-05-06 04:02:00+00:00,2025-05-06 04:18:12+00:00,UAL,Arrived / Gate Arrival,A320 ,1740,1320,588,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
SKW4129-1746251261-airline-763p,Minneapolis/St Paul Intl,2025-05-06 03:46:00+00:00,2025-05-06 04:23:00+00:00,SKW,Arrived / Delayed,E75L ,1920,2760,907,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
T7VAS-1746495464-dlad-1042p,Fort Lauderdale Intl,2025-05-06 04:33:27+00:00,2025-05-06 04:27:11+00:00,,Arrived,CL60 ,-376,-376,904,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL2207-1746250686-airline-1194p,Pittsburgh Intl,2025-05-06 00:45:00+00:00,2025-05-06 04:32:00+00:00,UAL,Arrived / Delayed,B737 ,13080,13320,182,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
ASH6115-1746499809-sw-975p,Pittsburgh Intl,2025-05-05 18:35:00+00:00,2025-05-06 04:36:41+00:00,ASH,Arrived,E75L ,2220,36101,182,2025-05-05 18:38:07+00:00,forecast,2025-05-05 18:00:00+00:00,,11006KT,110,6.0,KT,unlimited,P6SM,light rain_showers,,,,broken,1500.0,,,,,,,,,,,
ASA348-1746250809-airline-1128p,Seattle-Tacoma Intl,2025-05-06 04:23:00+00:00,2025-05-06 04:41:40+00:00,ASA,Arrived / Gate Arrival,B738 ,-300,1320,2302,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
CMP448-1746252989-airline-852p,Tocumen Int'l,2025-05-06 04:13:00+00:00,2025-05-06 04:44:38+00:00,CMP,Arrived / Gate Arrival,B738 ,-60,1500,2233,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UCA4326-1746250747-airline-1152p,Columbia Metro,2025-05-06 00:58:00+00:00,2025-05-06 04:49:39+00:00,UCA,Arrived / Delayed,E145 ,14280,13980,402,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
LRC654-1746251264-airline-168p,La Aurora Int'l,2025-05-06 05:07:00+00:00,2025-05-06 04:54:20+00:00,LRC,Arrived / Gate Arrival,A20N ,-600,-1020,1974,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
DAL2549-1746245722-fa-824p,Hartsfield-Jackson Intl,2025-05-06 04:07:00+00:00,2025-05-06 05:05:08+00:00,DAL,Arrived / Delayed,BCS3 ,1920,2400,534,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
UAL776-1746239821-fa-1284p,San Francisco Int'l,2025-05-06 04:59:00+00:00,2025-05-06 05:07:00+00:00,UAL,Arrived / Gate Arrival,B739 ,-480,120,2415,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
N271AC-1746487064-dlad-6922p,Van Nuys,2025-05-06 04:27:00+00:00,2025-05-06 05:32:00+00:00,,Arrived,F900 ,0,3900,2283,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
SKQ74-1746505633-sw-43p,Burlington/Alamance Rgnl,2025-05-06 05:24:00+00:00,2025-05-06 06:05:39+00:00,SKQ,Arrived,PC12 ,2104,2499,259,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
GJS4455-1746248507-airline-1510p,Ottawa Macdonald-Cartier Int'l,2025-05-06 01:03:00+00:00,2025-05-06 06:09:00+00:00,GJS,Arrived / Delayed,CRJ7 ,18840,18060,450,2025-05-05 18:38:07+00:00,from,2025-05-05 22:00:00+00:00,,12007KT,120,7.0,KT,unlimited,P6SM,"light rain_showers, vicinity_thunderstorms",,,,broken,1500.0,,,,,,,,,,,
TAI590-1746498638-fa-880p,El Salvador Int'l,2025-05-06 06:19:13+00:00,2025-05-06 06:43:33+00:00,TAI,Arrived / Gate Arrival,A320 ,0,420,1998,2025-05-05 18:38:07+00:00,from,2025-05-06 06:00:00+00:00,,00000KT,0,0.0,KT,4,4SM,mist,,,,scattered,3500.0,,,,,,,,,,,
CMP404-1746252989-airline-823p,Tocumen Int'l,2025-05-06 08:05:00+00:00,2025-05-06 08:08:55+00:00,CMP,Arrived / Gate Arrival,B738 ,-480,-180,2163,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
TAI580-1746493547-fa-1481p,El Salvador Int'l,2025-05-06 07:54:13+00:00,2025-05-06 08:11:10+00:00,TAI,Arrived / Gate Arrival,A20N ,-180,120,1968,2025-05-05 18:38:07+00:00,from,2025-05-06 06:00:00+00:00,,00000KT,0,0.0,KT,4,4SM,mist,,,,scattered,3500.0,,,,,,,,,,,
MTN8300-1746515319-adhoc-4571p,Newark Liberty Intl,2025-05-06 08:41:34+00:00,2025-05-06 08:42:35+00:00,MTN,Arrived,C208 ,-106,61,222,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
PKW669-1746478841-sw-456p,San Diego Intl,2025-05-06 08:07:00+00:00,2025-05-06 09:04:18+00:00,PKW,Arrived,LJ60 ,0,3438,2250,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
UAL1631-1746251127-airline-1576p,Los Angeles Intl,2025-05-06 09:00:00+00:00,2025-05-06 09:06:00+00:00,UAL,Arrived / Gate Arrival,B39M ,-480,240,2285,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
UAL1924-1746256733-airline-1070p,Denver Intl,2025-05-06 09:11:00+00:00,2025-05-06 09:08:00+00:00,UAL,Arrived / Gate Arrival,B739 ,-60,-660,1450,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
MTN8302-1746515988-sw-220p,Newark Liberty Intl,2025-05-06 09:15:00+00:00,2025-05-06 09:10:55+00:00,MTN,Arrived,C208 ,22,-245,215,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
UAL2110-1746250686-airline-1053p,San Francisco Int'l,2025-05-06 09:11:00+00:00,2025-05-06 09:13:10+00:00,UAL,Arrived / Gate Arrival,B39M ,-240,-420,2415,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
N434LR-1746476438-sw-2715p,Carroll Co Rgnl,2025-05-06 09:08:00+00:00,2025-05-06 09:16:28+00:00,,Arrived,PC12 ,789,508,118,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
AVA148-1746248795-airline-986p,El Dorado Int'l,2025-05-06 09:18:00+00:00,2025-05-06 09:22:02+00:00,AVA,Arrived / Gate Arrival,A20N ,-240,-300,2471,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
UPS1220-1746465344-sw-1085p,Muhammad Ali Intl,2025-05-06 09:17:00+00:00,2025-05-06 09:34:32+00:00,UPS,Arrived,MD11 ,420,1052,451,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
GTX323-1746509408-sw-877p,Republic,2025-05-06 08:26:00+00:00,2025-05-06 09:37:52+00:00,GTX,Arrived,BE36 ,5272,4312,288,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
FDX1434-1746436033-sw-1261p,Memphis Intl,2025-05-06 09:19:00+00:00,2025-05-06 09:43:52+00:00,FDX,Arrived,B763 ,1320,1492,742,2025-05-05 18:38:07+00:00,from,2025-05-06 08:00:00+00:00,,00000KT,0,0.0,KT,5,5SM,mist,,,,broken,300.0,,,,,,,,,,,
